"urban","age","sex","c.all","c.touch","c.age.under5","c.age.6to19","c.age.20to64","c.age.over65","c.home","c.work","c.all.other","c.dur.1","c.dur.2","c.dur.3","c.dur.4","c.freq.1","c.freq.2","c.freq.3","c.freq.4","c.freq.5","dist.1","dist.2","dist.3","dist.4"
"Rural","60-64","male",67,1,0,0,67,0,2,0,65,10,0,0,57,27,0,0,40,0,57,10,0,0
"Rural","60-64","female",34,1,0,0,33,1,4,0,30,7,0,2,25,7,8,0,19,0,17,17,0,0
"Rural","35-39","male",17,0,0,0,15,2,2,0,15,0,0,0,17,2,15,0,0,0,7,10,0,0
"Rural","60-64","male",13,1,0,0,13,0,1,0,12,0,0,10,3,13,0,0,0,0,13,0,0,0
"Rural","40-44","female",8,2,0,0,8,0,2,0,6,0,0,6,2,7,0,0,1,0,8,0,0,0
"Rural","25-29","male",10,3,1,0,9,0,3,0,7,1,1,0,8,3,0,0,5,2,8,2,0,0
"Rural","55-59","male",8,2,1,0,7,0,3,0,5,0,0,5,3,8,0,0,0,0,8,0,0,0
"Rural","55-59","female",4,2,1,0,3,0,3,0,1,1,0,0,3,4,0,0,0,0,4,0,0,0
"Rural","60-64","male",13,1,0,1,10,2,1,3,9,12,0,0,1,9,1,0,3,0,10,3,0,0
"Rural","10-14","female",6,1,0,3,1,2,1,0,5,2,0,3,1,2,2,2,0,0,6,0,0,0
"Rural","65-69","male",28,6,1,4,23,0,6,0,22,19,0,0,9,25,0,0,3,0,25,3,0,0
"Rural","60-64","female",10,6,2,4,3,1,7,0,3,1,0,2,7,10,0,0,0,0,10,0,0,0
"Rural","80+","male",57,4,0,4,52,1,10,0,47,0,44,0,13,1,0,3,53,0,57,0,0,0
"Rural","75-79","female",52,5,0,4,47,1,10,0,42,40,0,1,11,3,0,45,4,0,52,0,0,0
"Rural","75-79","female",8,1,0,0,3,5,8,0,0,7,0,0,1,8,0,0,0,0,8,0,0,0
"Rural","75-79","male",1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"Rural","60-64","male",1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
"Rural","55-59","male",9,1,0,0,8,1,3,0,6,2,1,0,6,7,0,0,2,0,9,0,0,0
"Rural","30-34","male",19,2,1,0,18,0,3,0,16,0,0,16,3,19,0,0,0,0,19,0,0,0
"Rural","25-29","female",5,3,1,0,4,0,3,0,2,0,2,0,3,5,0,0,0,0,5,0,0,0
"Rural","50-54","male",72,2,0,0,72,0,2,35,35,25,0,0,47,57,0,15,0,0,57,15,0,0
"Rural","50-54","female",42,4,1,2,37,2,6,15,21,35,0,1,6,24,15,0,3,0,42,0,0,0
"Rural","45-49","male",9,1,0,2,7,0,3,0,6,1,5,0,3,7,0,2,0,0,9,0,0,0
"Rural","40-44","female",10,2,0,2,8,0,3,0,7,3,4,0,3,8,0,1,1,0,10,0,0,0
"Rural","60-64","male",18,0,0,0,18,0,2,0,16,1,15,0,2,10,0,0,0,8,10,8,0,0
"Rural","20-24","male",6,0,0,0,6,0,4,0,2,2,0,3,1,6,0,0,0,0,6,0,0,0
"Rural","35-39","female",7,2,0,1,5,1,4,0,3,4,0,0,3,3,0,1,0,3,4,0,3,0
"Rural","70-74","male",24,1,0,1,23,0,3,0,21,16,5,0,3,3,0,0,17,4,8,16,0,0
"Rural","35-39","male",128,18,0,1,122,5,3,119,6,10,0,0,118,128,0,0,0,0,9,119,0,0
"Rural","10-14","male",8,5,0,1,6,1,0,0,8,2,0,0,6,0,2,0,4,2,0,0,8,0
"Rural","55-59","male",5,0,0,2,3,0,2,0,3,3,0,0,2,2,1,0,2,0,4,1,0,0
"Rural","15-19","male",13,4,4,7,2,0,12,0,1,1,6,0,6,5,0,6,2,0,13,0,0,0
"Rural","50-54","female",123,2,1,0,121,1,3,0,120,120,0,0,3,23,0,0,100,0,123,0,0,0
"Rural","60-64","male",46,9,1,0,44,1,4,0,42,25,0,0,21,8,35,1,0,2,46,0,0,0
"Rural","25-29","female",10,3,1,2,6,1,5,0,5,0,0,0,10,10,0,0,0,0,10,0,0,0
"Rural","75-79","male",9,4,1,2,2,4,9,0,0,0,0,4,5,9,0,0,0,0,9,0,0,0
"Rural","25-29","male",9,0,0,0,9,0,4,0,5,5,0,0,4,4,0,0,5,0,4,0,2,3
"Rural","55-59","male",17,0,0,1,15,1,5,0,12,16,0,0,1,7,0,0,0,5,5,12,0,0
"Rural","80+","female",7,5,0,0,7,0,7,0,0,0,6,0,1,7,0,0,0,0,7,0,0,0
"Rural","50-54","male",23,1,1,0,22,0,2,0,21,20,0,0,3,17,0,3,1,2,17,2,4,0
"Rural","45-49","female",25,3,1,0,24,0,2,0,23,19,3,0,3,12,0,0,3,10,12,3,10,0
"Rural","80+","female",23,2,0,0,21,2,1,0,21,17,3,0,3,4,13,3,3,0,23,0,0,0
"Rural","40-44","female",19,5,0,1,17,1,4,0,15,14,0,0,5,15,4,0,0,0,15,4,0,0
"Rural","80+","female",26,2,0,1,25,0,6,3,20,3,0,0,23,23,0,0,3,0,26,0,0,0
"Rural","10-14","female",10,6,0,3,5,2,5,0,5,3,0,0,7,4,0,2,4,0,10,0,0,0
"Rural","20-24","male",30,21,0,1,28,1,4,15,11,9,0,0,21,24,0,1,5,0,10,20,0,0
"Rural","45-49","female",15,3,0,1,14,0,3,0,12,10,0,0,5,6,0,3,6,0,10,5,0,0
"Rural","75-79","male",3,0,0,0,1,2,1,0,2,1,0,0,2,3,0,0,0,0,3,0,0,0
"Rural","50-54","female",13,4,0,1,12,0,4,3,5,5,1,0,7,13,0,0,0,0,13,0,0,0
"Rural","30-34","male",13,2,0,2,11,0,12,0,0,8,0,0,5,5,8,0,0,0,13,0,0,0
"Rural","55-59","male",3,3,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0
"Rural","55-59","male",21,3,2,0,19,0,4,5,12,6,1,1,13,17,2,0,2,0,20,1,0,0
"Rural","50-54","male",13,2,1,0,12,0,4,6,3,6,0,0,7,10,0,0,3,0,4,9,0,0
"Rural","45-49","male",7,2,1,0,6,0,7,0,0,0,0,3,4,7,0,0,0,0,7,0,0,0
"Rural","25-29","male",18,5,1,0,17,0,4,11,3,7,7,0,4,17,0,0,0,1,4,10,4,0
"Rural","25-29","female",16,2,1,0,15,0,4,11,1,8,0,0,8,12,0,3,1,0,5,11,0,0
"Rural","75-79","male",15,3,1,2,11,0,4,0,11,8,4,1,2,15,0,0,0,0,15,0,0,0
"Rural","45-49","male",9,0,0,0,5,0,0,5,4,4,0,0,5,6,3,0,0,0,0,9,0,0
"Rural","30-34","male",22,2,0,1,19,2,10,10,2,10,2,0,10,22,0,0,0,0,22,0,0,0
"Rural","50-54","male",17,2,0,1,14,2,9,2,6,7,0,0,10,17,0,0,0,0,17,0,0,0
"Rural","25-29","male",10,2,0,1,7,2,9,0,1,1,0,0,9,9,1,0,0,0,10,0,0,0
"Rural","45-49","male",62,2,5,16,29,12,60,0,2,60,0,0,2,42,20,0,0,0,62,0,0,0
"Rural","40-44","female",20,2,2,6,12,0,2,15,3,18,0,0,2,20,0,0,0,0,20,0,0,0
"Rural","10-14","male",2,2,0,0,2,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0
"Rural","70-74","male",19,0,2,0,17,0,0,0,19,5,0,0,14,0,0,0,14,5,0,0,0,19
"Rural","60-64","male",23,1,0,2,20,1,8,0,15,3,0,0,20,23,0,0,0,0,23,0,0,0
"Rural","80+","male",5,1,0,1,4,0,3,0,2,2,0,0,3,3,0,0,0,2,3,2,0,0
"Rural","15-19","female",6,5,0,3,2,1,6,0,0,0,3,0,3,3,3,0,0,0,6,0,0,0
"Rural","45-49","male",29,3,0,1,26,2,4,23,2,24,0,1,4,7,0,0,1,21,29,0,0,0
"Rural","40-44","female",71,27,0,1,69,1,3,47,21,67,0,0,4,25,6,0,0,40,3,68,0,0
"Rural","55-59","male",15,1,0,0,15,0,12,0,3,3,9,0,3,12,0,0,3,0,15,0,0,0
"Rural","55-59","female",26,4,2,0,23,1,26,0,0,10,0,10,6,26,0,0,0,0,26,0,0,0
"Rural","20-24","male",42,19,0,11,30,1,14,0,28,20,0,0,22,25,15,0,2,0,14,28,0,0
"Rural","60-64","male",7,1,0,0,6,1,0,0,7,6,0,0,1,5,0,0,1,1,7,0,0,0
"Rural","45-49","female",31,2,0,0,31,0,4,18,9,9,0,0,22,30,0,1,0,0,31,0,0,0
"Rural","50-54","male",29,2,1,0,28,0,5,19,5,17,4,0,8,12,0,1,1,15,10,19,0,0
"Rural","20-24","male",9,6,1,0,8,0,5,0,4,0,0,0,9,8,0,0,1,0,9,0,0,0
"Rural","20-24","female",16,1,0,0,16,0,3,13,0,3,0,0,13,16,0,0,0,0,16,0,0,0
"Rural","35-39","female",36,24,0,11,25,0,2,32,2,18,16,0,2,4,0,0,12,10,36,0,0,0
"Rural","10-14","female",8,4,0,2,5,1,3,0,5,4,1,1,2,2,2,1,0,3,8,0,0,0
"Rural","35-39","male",8,2,0,1,6,1,3,4,1,1,0,0,7,7,0,0,1,0,8,0,0,0
"Rural","45-49","female",32,1,0,0,32,0,3,22,7,18,0,0,14,23,9,0,0,0,10,22,0,0
"Rural","50-54","male",13,5,0,0,13,0,3,6,4,6,0,0,7,13,0,0,0,0,3,10,0,0
"Rural","20-24","male",17,4,0,0,17,0,3,14,0,1,0,0,16,16,0,1,0,0,17,0,0,0
"Rural","20-24","male",27,5,0,0,27,0,3,24,0,0,0,0,27,27,0,0,0,0,27,0,0,0
"Rural","65-69","male",17,0,0,2,8,7,17,0,0,11,0,0,6,17,0,0,0,0,17,0,0,0
"Rural","35-39","male",15,5,0,2,12,1,15,0,0,4,4,0,7,6,7,2,0,0,15,0,0,0
"Rural","65-69","male",6,1,0,0,6,0,2,0,4,0,0,4,2,2,4,0,0,0,6,0,0,0
"Rural","55-59","female",15,3,0,1,14,0,4,0,11,5,0,6,4,12,0,0,2,1,12,3,0,0
"Rural","35-39","female",10,5,1,1,6,2,5,0,5,2,3,0,5,10,0,0,0,0,10,0,0,0
"Rural","5-9","female",4,3,0,0,2,2,2,0,2,0,0,0,4,4,0,0,0,0,4,0,0,0
"Rural","35-39","male",6,3,1,1,3,1,4,2,0,2,1,0,3,5,0,1,0,0,4,2,0,0
"Rural","5-9","male",40,34,29,0,9,2,5,0,35,3,1,0,36,40,0,0,0,0,40,0,0,0
"Rural","65-69","female",16,1,0,1,11,4,4,0,12,11,3,0,2,12,3,1,0,0,16,0,0,0
"Rural","75-79","male",6,1,0,0,5,1,6,0,0,4,0,0,2,6,0,0,0,0,6,0,0,0
"Rural","20-24","male",10,7,0,0,8,2,2,8,0,2,0,0,8,8,2,0,0,0,2,8,0,0
"Rural","45-49","male",9,1,0,1,7,1,3,2,4,3,3,0,3,7,0,1,0,1,7,2,0,0
"Rural","20-24","female",8,1,0,1,2,0,3,5,0,5,0,0,3,8,0,0,0,0,8,0,0,0
"Rural","20-24","female",22,1,0,2,20,0,5,16,1,11,4,0,7,11,0,0,0,11,22,0,0,0
"Rural","50-54","female",24,2,1,0,23,0,6,0,18,18,1,0,5,22,0,0,0,2,24,0,0,0
"Rural","35-39","female",19,3,0,0,19,0,6,0,13,5,0,0,14,9,0,0,10,0,9,10,0,0
"Rural","35-39","male",15,5,0,0,15,0,4,11,0,3,2,0,10,12,0,0,0,3,4,11,0,0
"Rural","10-14","male",18,7,0,6,11,1,4,0,14,8,1,0,9,10,1,0,0,7,4,0,14,0
"Rural","40-44","female",18,1,0,1,17,0,2,2,14,15,0,0,3,14,2,1,1,0,18,0,0,0
"Rural","40-44","male",2,2,0,1,1,0,2,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0
"Rural","15-19","male",7,5,0,4,3,0,2,0,5,1,0,0,6,6,0,1,0,0,3,4,0,0
"Rural","70-74","male",28,0,0,3,19,6,1,0,27,15,5,0,8,23,5,0,0,0,28,0,0,0
"Rural","65-69","female",9,3,1,2,5,1,4,0,5,5,0,0,4,9,0,0,0,0,9,0,0,0
"Rural","45-49","female",16,4,0,0,16,0,3,0,13,1,3,7,5,5,7,0,1,3,16,0,0,0
"Rural","45-49","male",65,1,0,41,24,0,2,48,15,62,1,1,1,64,0,0,1,0,65,0,0,0
"Rural","15-19","female",35,5,0,0,35,0,3,28,4,4,0,0,31,34,1,0,0,0,4,0,31,0
"Rural","20-24","male",15,13,0,1,14,0,3,12,0,2,0,0,13,15,0,0,0,0,3,12,0,0
"Rural","65-69","male",9,0,0,1,8,0,6,0,3,6,1,0,2,7,0,0,2,0,9,0,0,0
"Rural","50-54","female",37,0,0,1,35,1,12,0,25,35,0,0,2,12,25,0,0,0,37,0,0,0
"Rural","20-24","female",61,7,0,0,61,0,0,60,1,0,58,0,3,7,0,0,0,54,0,0,61,0
"Rural","55-59","female",19,2,1,0,17,1,5,0,14,14,0,0,5,19,0,0,0,0,19,0,0,0
"Rural","25-29","female",19,3,1,0,18,0,4,15,0,5,2,0,12,19,0,0,0,0,4,15,0,0
"Rural","30-34","male",52,2,1,0,50,1,5,3,44,40,4,0,8,8,44,0,0,0,49,3,0,0
"Rural","0-4","male",6,5,1,0,4,1,5,0,1,1,0,0,5,5,1,0,0,0,6,0,0,0
"Rural","55-59","male",71,2,1,0,69,1,5,0,66,61,5,0,5,70,0,0,1,0,71,0,0,0
"Rural","20-24","male",5,1,1,0,4,0,5,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0
"Rural","45-49","female",65,3,1,0,64,0,5,55,5,60,0,0,5,25,0,40,0,0,65,0,0,0
"Rural","50-54","male",26,3,1,0,25,0,5,13,8,9,0,0,17,26,0,0,0,0,13,13,0,0
"Rural","25-29","male",25,16,1,0,24,0,5,15,5,2,0,7,16,22,0,0,3,0,22,3,0,0
"Rural","25-29","female",50,33,4,0,46,0,7,36,7,9,5,0,36,19,3,25,0,3,50,0,0,0
"Rural","40-44","female",45,8,0,4,39,0,10,0,35,33,6,0,6,28,10,7,0,0,45,0,0,0
"Rural","40-44","male",46,11,0,2,44,0,3,32,11,41,0,0,5,5,31,10,0,0,46,0,0,0
"Rural","10-14","male",24,14,0,22,2,0,3,0,21,0,0,0,24,24,0,0,0,0,4,20,0,0
"Rural","15-19","male",94,34,0,74,20,0,3,0,91,20,21,0,53,92,0,2,0,0,5,89,0,0
"Rural","40-44","female",16,9,0,2,14,0,4,0,12,8,2,0,6,11,2,3,0,0,16,0,0,0
"Rural","45-49","male",16,6,0,3,13,0,4,12,0,0,12,0,4,4,2,0,10,0,4,12,0,0
"Rural","10-14","female",10,8,0,7,3,0,4,0,6,1,0,0,9,10,0,0,0,0,5,5,0,0
"Rural","10-14","female",39,20,0,30,7,2,4,0,35,1,11,18,9,38,1,0,0,0,35,4,0,0
"Rural","5-9","male",30,9,0,21,9,0,4,0,26,9,0,0,21,27,2,0,0,1,29,0,1,0
"Rural","50-54","male",8,6,0,0,8,0,1,1,6,2,0,0,6,6,0,0,0,2,4,4,0,0
"Rural","50-54","female",54,3,0,2,52,0,1,53,0,41,7,0,6,45,4,0,0,5,54,0,0,0
"Rural","40-44","female",22,7,0,1,21,0,2,0,20,6,2,12,2,17,0,0,5,0,22,0,0,0
"Rural","15-19","male",40,27,0,31,9,0,2,0,38,2,0,9,29,39,1,0,0,0,3,37,0,0
"Rural","45-49","male",16,1,0,1,15,0,6,8,2,4,4,4,4,16,0,0,0,0,8,8,0,0
"Rural","25-29","female",15,2,0,0,14,1,3,0,12,12,1,0,2,3,2,0,10,0,7,8,0,0
