"part_id","cont_id","Selected","far","p1 know","p2 know"
"17_7_1_1_138_4","17_7_1_1_138_4_11",NA,2,1,1
"17_7_1_1_138_4","17_7_1_1_138_4_12",NA,2,1,1
"17_7_1_1_138_4","17_7_1_1_138_4_13",NA,2,1,1
"17_7_1_1_138_4","17_7_1_1_138_4_14",NA,2,1,1
"17_7_1_1_138_4","17_7_1_1_138_4_15",NA,2,1,1
"17_7_1_1_138_4","17_7_1_1_138_4_16",2,2,1,NA
"17_7_1_1_138_4","17_7_1_1_138_4_17",NA,2,1,1
"17_7_1_1_138_4","17_7_1_1_138_4_18",NA,2,1,1
"17_7_1_1_138_4","17_7_1_1_138_4_19",NA,2,1,1
"17_7_1_1_138_4","17_7_1_1_138_4_20",NA,2,1,1
"17_7_1_1_138_4","17_7_1_1_138_4_21",NA,2,1,1
"17_7_1_1_138_4","17_7_1_1_138_4_22",NA,2,1,1
"17_7_1_1_138_4","17_7_1_1_138_4_23",NA,2,1,1
"17_7_1_1_138_4","17_7_1_1_138_4_24",NA,2,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_1",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_2",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_3",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_4",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_5",1,1,NA,1
"17_7_1_1_138_5","17_7_1_1_138_5_6",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_7",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_8",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_9",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_10",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_11",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_12",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_13",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_14",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_15",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_16",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_17",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_18",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_19",2,1,1,NA
"17_7_1_1_138_5","17_7_1_1_138_5_20",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_21",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_22",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_23",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_24",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_25",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_26",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_27",NA,1,1,1
"17_7_1_1_138_5","17_7_1_1_138_5_28",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_1",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_2",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_3",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_4",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_5",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_6",1,1,NA,1
"17_7_1_1_138_6","17_7_1_1_138_6_7",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_8",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_9",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_10",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_11",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_12",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_13",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_14",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_15",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_16",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_17",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_18",2,1,1,NA
"17_7_1_1_138_6","17_7_1_1_138_6_19",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_20",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_21",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_22",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_23",NA,1,1,1
"17_7_1_1_138_6","17_7_1_1_138_6_24",NA,1,1,1
"17_7_1_1_138_7","17_7_1_1_138_7_1",NA,1,1,1
"17_7_1_1_138_7","17_7_1_1_138_7_2",1,1,NA,1
"17_7_1_1_138_7","17_7_1_1_138_7_3",NA,1,1,1
"17_7_1_1_138_7","17_7_1_1_138_7_4",NA,1,1,1
"17_7_1_1_138_7","17_7_1_1_138_7_5",2,1,1,NA
"17_7_1_1_138_8","17_7_1_1_138_8_1",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_2",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_3",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_4",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_5",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_6",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_7",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_8",1,1,NA,1
"17_7_1_1_138_8","17_7_1_1_138_8_9",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_10",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_11",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_12",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_13",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_14",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_15",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_16",NA,1,1,1
"17_7_1_1_138_8","17_7_1_1_138_8_17",2,1,1,NA
"17_7_1_1_138_9","17_7_1_1_138_9_1",NA,1,1,1
"17_7_1_1_138_9","17_7_1_1_138_9_2",NA,1,1,1
"17_7_1_1_138_9","17_7_1_1_138_9_3",1,1,NA,1
"17_7_1_1_138_9","17_7_1_1_138_9_4",NA,1,1,1
"17_7_1_1_138_9","17_7_1_1_138_9_5",NA,1,1,1
"17_7_1_1_138_9","17_7_1_1_138_9_6",2,1,1,NA
"17_7_1_1_138_10","17_7_1_1_138_10_1",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_2",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_3",NA,3,3,3
"17_7_1_1_138_10","17_7_1_1_138_10_4",NA,3,3,3
"17_7_1_1_138_10","17_7_1_1_138_10_5",NA,3,3,3
"17_7_1_1_138_10","17_7_1_1_138_10_6",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_7",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_8",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_9",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_10",1,1,NA,1
"17_7_1_1_138_10","17_7_1_1_138_10_11",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_12",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_13",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_14",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_15",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_16",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_17",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_18",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_19",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_20",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_21",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_22",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_23",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_24",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_25",2,1,1,NA
"17_7_1_1_138_10","17_7_1_1_138_10_26",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_27",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_28",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_29",NA,1,1,1
"17_7_1_1_138_10","17_7_1_1_138_10_30",NA,1,1,1
"17_7_1_1_138_11","17_7_1_1_138_11_1",NA,1,1,1
"17_7_1_1_138_11","17_7_1_1_138_11_2",NA,1,1,1
"17_7_1_1_138_11","17_7_1_1_138_11_3",NA,1,1,1
"17_7_1_1_138_11","17_7_1_1_138_11_4",NA,1,1,1
"17_7_1_1_138_11","17_7_1_1_138_11_5",2,1,1,NA
"17_7_1_1_138_11","17_7_1_1_138_11_6",NA,1,1,1
"17_7_1_1_138_11","17_7_1_1_138_11_7",NA,1,1,1
"17_7_1_1_138_11","17_7_1_1_138_11_8",NA,1,1,1
"17_7_1_1_138_11","17_7_1_1_138_11_9",NA,1,1,1
"17_7_1_1_138_11","17_7_1_1_138_11_10",NA,1,1,1
"17_7_1_1_138_11","17_7_1_1_138_11_11",1,1,NA,1
"17_7_1_1_138_11","17_7_1_1_138_11_12",NA,1,1,1
"17_7_1_1_138_11","17_7_1_1_138_11_13",NA,1,1,1
"17_7_1_1_138_12","17_7_1_1_138_12_1",NA,1,1,1
"17_7_1_1_138_12","17_7_1_1_138_12_2",NA,1,1,1
"17_7_1_1_138_12","17_7_1_1_138_12_3",NA,1,1,1
"17_7_1_1_138_12","17_7_1_1_138_12_4",1,1,NA,1
"17_7_1_1_138_12","17_7_1_1_138_12_5",NA,1,1,1
"17_7_1_1_138_12","17_7_1_1_138_12_6",NA,1,1,1
"17_7_1_1_138_12","17_7_1_1_138_12_7",NA,1,1,1
"17_7_1_1_138_12","17_7_1_1_138_12_8",2,1,1,NA
"17_7_1_1_138_13","17_7_1_1_138_13_1",1,1,NA,1
"17_7_1_1_138_13","17_7_1_1_138_13_2",NA,1,1,1
"17_7_1_1_138_13","17_7_1_1_138_13_3",NA,1,1,1
"17_7_1_1_138_13","17_7_1_1_138_13_4",NA,2,1,1
"17_7_1_1_138_13","17_7_1_1_138_13_5",NA,2,1,1
"17_7_1_1_138_13","17_7_1_1_138_13_6",NA,2,1,1
"17_7_1_1_138_13","17_7_1_1_138_13_7",2,2,1,NA
"17_7_1_1_138_13","17_7_1_1_138_13_8",NA,2,1,1
"17_7_1_1_138_13","17_7_1_1_138_13_9",NA,2,1,1
"17_7_1_1_138_13","17_7_1_1_138_13_10",NA,2,1,1
"17_7_1_1_138_13","17_7_1_1_138_13_11",NA,2,1,1
"17_7_1_1_138_13","17_7_1_1_138_13_12",NA,2,1,1
"17_7_1_1_138_14","17_7_1_1_138_14_1",NA,1,1,1
"17_7_1_1_138_14","17_7_1_1_138_14_2",NA,1,1,1
"17_7_1_1_138_14","17_7_1_1_138_14_3",NA,1,1,1
"17_7_1_1_138_14","17_7_1_1_138_14_4",1,1,NA,1
"17_7_1_1_138_14","17_7_1_1_138_14_5",NA,1,1,1
"17_7_1_1_138_14","17_7_1_1_138_14_6",NA,1,2,1
"17_7_1_1_138_14","17_7_1_1_138_14_7",NA,3,3,3
"17_7_1_1_138_14","17_7_1_1_138_14_8",NA,3,3,3
"17_7_1_1_138_14","17_7_1_1_138_14_9",2,1,1,NA
"17_7_1_1_138_14","17_7_1_1_138_14_10",NA,1,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_1",1,1,NA,1
"7_2_3_10_139_1","7_2_3_10_139_1_2",NA,1,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_3",NA,1,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_4",NA,1,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_5",NA,1,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_6",NA,1,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_7",NA,1,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_8",NA,1,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_9",NA,1,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_10",2,2,1,NA
"7_2_3_10_139_1","7_2_3_10_139_1_11",NA,2,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_12",NA,2,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_13",NA,1,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_14",NA,2,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_15",NA,1,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_16",NA,1,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_17",NA,4,1,1
"7_2_3_10_139_1","7_2_3_10_139_1_18",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_1",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_2",1,1,NA,1
"7_2_3_10_139_2","7_2_3_10_139_2_3",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_4",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_5",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_6",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_7",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_8",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_9",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_10",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_11",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_12",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_13",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_14",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_15",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_16",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_17",2,1,1,NA
"7_2_3_10_139_2","7_2_3_10_139_2_18",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_19",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_20",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_21",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_22",NA,1,1,2
"7_2_3_10_139_2","7_2_3_10_139_2_23",NA,1,1,2
"7_2_3_10_139_2","7_2_3_10_139_2_24",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_25",NA,1,1,1
"7_2_3_10_139_2","7_2_3_10_139_2_26",NA,1,2,2
"7_2_3_10_139_2","7_2_3_10_139_2_27",NA,1,3,2
"7_2_3_10_139_2","7_2_3_10_139_2_28",NA,1,2,2
"7_2_3_10_139_2","7_2_3_10_139_2_29",NA,1,3,2
"7_2_3_10_139_2","7_2_3_10_139_2_30",NA,1,3,2
"7_2_3_10_139_3","7_2_3_10_139_3_1",NA,1,1,1
"7_2_3_10_139_3","7_2_3_10_139_3_2",NA,1,1,1
"7_2_3_10_139_3","7_2_3_10_139_3_3",1,1,NA,1
"7_2_3_10_139_3","7_2_3_10_139_3_4",NA,1,1,1
"7_2_3_10_139_3","7_2_3_10_139_3_5",NA,1,1,1
"7_2_3_10_139_3","7_2_3_10_139_3_6",NA,1,1,1
"7_2_3_10_139_3","7_2_3_10_139_3_7",NA,1,1,2
"7_2_3_10_139_3","7_2_3_10_139_3_8",NA,1,1,1
"7_2_3_10_139_3","7_2_3_10_139_3_9",NA,1,1,1
"7_2_3_10_139_3","7_2_3_10_139_3_10",2,1,1,NA
"7_2_3_10_139_3","7_2_3_10_139_3_11",NA,1,2,2
"7_2_3_10_139_3","7_2_3_10_139_3_12",NA,1,2,2
"7_2_3_10_139_3","7_2_3_10_139_3_13",NA,1,2,2
"7_2_3_10_139_4","7_2_3_10_139_4_1",NA,1,1,1
"7_2_3_10_139_4","7_2_3_10_139_4_2",NA,1,1,1
"7_2_3_10_139_4","7_2_3_10_139_4_3",NA,1,1,1
"7_2_3_10_139_4","7_2_3_10_139_4_4",1,1,NA,1
"7_2_3_10_139_4","7_2_3_10_139_4_5",NA,1,1,1
"7_2_3_10_139_4","7_2_3_10_139_4_6",NA,1,1,1
"7_2_3_10_139_4","7_2_3_10_139_4_7",NA,1,1,1
"7_2_3_10_139_4","7_2_3_10_139_4_8",NA,1,1,1
"7_2_3_10_139_4","7_2_3_10_139_4_9",2,1,1,NA
"7_2_3_10_139_5","7_2_3_10_139_5_1",NA,1,1,1
"7_2_3_10_139_5","7_2_3_10_139_5_2",NA,1,1,1
"7_2_3_10_139_5","7_2_3_10_139_5_3",NA,1,1,1
"7_2_3_10_139_5","7_2_3_10_139_5_4",NA,1,1,1
"7_2_3_10_139_5","7_2_3_10_139_5_5",1,1,NA,1
"7_2_3_10_139_5","7_2_3_10_139_5_6",NA,1,1,1
"7_2_3_10_139_5","7_2_3_10_139_5_7",NA,1,1,1
"7_2_3_10_139_5","7_2_3_10_139_5_8",NA,1,1,1
"7_2_3_10_139_5","7_2_3_10_139_5_9",NA,1,1,1
"7_2_3_10_139_5","7_2_3_10_139_5_10",NA,1,1,1
"7_2_3_10_139_5","7_2_3_10_139_5_11",NA,1,1,1
"7_2_3_10_139_5","7_2_3_10_139_5_12",NA,1,1,1
"7_2_3_10_139_5","7_2_3_10_139_5_13",2,1,1,NA
"7_2_3_10_139_5","7_2_3_10_139_5_14",NA,1,1,1
"7_2_3_10_139_5","7_2_3_10_139_5_15",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_1",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_2",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_3",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_4",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_5",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_6",1,1,NA,1
"7_2_3_10_139_6","7_2_3_10_139_6_7",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_8",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_9",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_10",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_11",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_12",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_13",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_14",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_15",2,1,1,NA
"7_2_3_10_139_6","7_2_3_10_139_6_16",NA,1,1,1
"7_2_3_10_139_6","7_2_3_10_139_6_17",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_1",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_2",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_3",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_4",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_5",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_6",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_7",1,1,NA,1
"7_2_3_10_139_7","7_2_3_10_139_7_8",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_9",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_10",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_11",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_12",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_13",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_14",NA,1,1,1
"7_2_3_10_139_7","7_2_3_10_139_7_15",2,1,1,NA
"7_2_3_10_139_7","7_2_3_10_139_7_16",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_1",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_2",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_3",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_4",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_5",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_6",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_7",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_8",1,1,NA,1
"7_2_3_10_139_8","7_2_3_10_139_8_9",NA,1,2,2
"7_2_3_10_139_8","7_2_3_10_139_8_10",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_11",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_12",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_13",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_14",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_15",NA,1,1,1
"7_2_3_10_139_8","7_2_3_10_139_8_16",2,1,1,NA
"7_2_3_10_139_9","7_2_3_10_139_9_1",NA,1,1,1
"7_2_3_10_139_9","7_2_3_10_139_9_2",NA,1,1,1
"7_2_3_10_139_9","7_2_3_10_139_9_3",2,1,1,NA
"7_2_3_10_139_9","7_2_3_10_139_9_4",NA,1,1,1
"7_2_3_10_139_9","7_2_3_10_139_9_5",NA,1,1,1
"7_2_3_10_139_9","7_2_3_10_139_9_6",NA,1,1,1
"7_2_3_10_139_9","7_2_3_10_139_9_7",NA,1,1,1
"7_2_3_10_139_9","7_2_3_10_139_9_8",NA,1,1,1
"7_2_3_10_139_9","7_2_3_10_139_9_9",1,1,NA,1
"7_2_3_10_139_9","7_2_3_10_139_9_10",NA,1,1,1
"7_2_3_10_139_9","7_2_3_10_139_9_11",NA,1,1,1
"7_2_3_10_139_9","7_2_3_10_139_9_12",NA,1,1,1
"7_2_3_10_139_9","7_2_3_10_139_9_13",NA,1,1,1
"7_2_3_10_139_10","7_2_3_10_139_10_1",2,1,2,NA
"7_2_3_10_139_10","7_2_3_10_139_10_2",NA,1,2,1
"7_2_3_10_139_10","7_2_3_10_139_10_3",NA,1,2,1
"7_2_3_10_139_10","7_2_3_10_139_10_4",NA,3,1,2
"7_2_3_10_139_10","7_2_3_10_139_10_5",NA,3,1,3
"7_2_3_10_139_10","7_2_3_10_139_10_6",NA,3,1,3
"7_2_3_10_139_10","7_2_3_10_139_10_7",NA,3,1,2
"7_2_3_10_139_10","7_2_3_10_139_10_8",NA,3,1,3
"7_2_3_10_139_10","7_2_3_10_139_10_9",NA,3,1,2
"7_2_3_10_139_10","7_2_3_10_139_10_10",1,3,NA,2
"7_2_3_10_139_10","7_2_3_10_139_10_11",NA,3,1,3
"7_2_3_10_139_10","7_2_3_10_139_10_12",NA,3,1,3
"7_2_3_10_139_10","7_2_3_10_139_10_13",NA,3,1,3
"7_2_3_10_139_10","7_2_3_10_139_10_14",NA,3,1,3
"7_2_3_10_139_10","7_2_3_10_139_10_15",NA,3,1,3
"7_2_3_10_139_10","7_2_3_10_139_10_16",NA,2,1,3
"7_2_3_10_139_10","7_2_3_10_139_10_17",NA,3,1,3
"7_2_3_10_139_10","7_2_3_10_139_10_18",NA,3,1,3
"7_2_3_10_139_10","7_2_3_10_139_10_19",NA,3,1,3
"7_2_3_10_139_11","7_2_3_10_139_11_1",NA,1,3,3
"7_2_3_10_139_11","7_2_3_10_139_11_2",NA,1,3,3
"7_2_3_10_139_11","7_2_3_10_139_11_3",NA,1,3,1
"7_2_3_10_139_11","7_2_3_10_139_11_4",NA,1,3,1
"7_2_3_10_139_11","7_2_3_10_139_11_5",NA,1,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_6",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_7",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_8",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_9",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_10",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_11",1,2,NA,1
"7_2_3_10_139_11","7_2_3_10_139_11_12",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_13",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_14",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_15",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_16",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_17",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_18",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_19",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_20",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_21",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_22",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_23",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_24",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_25",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_26",2,2,1,NA
"7_2_3_10_139_11","7_2_3_10_139_11_27",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_28",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_29",NA,2,1,1
"7_2_3_10_139_11","7_2_3_10_139_11_30",NA,2,1,1
"7_2_3_10_139_12","7_2_3_10_139_12_1",NA,1,1,1
"7_2_3_10_139_12","7_2_3_10_139_12_2",NA,1,1,1
"7_2_3_10_139_12","7_2_3_10_139_12_3",NA,1,1,1
"7_2_3_10_139_12","7_2_3_10_139_12_4",NA,1,1,1
"7_2_3_10_139_12","7_2_3_10_139_12_5",NA,1,1,1
"7_2_3_10_139_12","7_2_3_10_139_12_6",2,1,1,NA
"7_2_3_10_139_12","7_2_3_10_139_12_7",NA,1,1,1
"7_2_3_10_139_12","7_2_3_10_139_12_8",NA,1,1,1
"7_2_3_10_139_12","7_2_3_10_139_12_9",NA,1,1,1
"7_2_3_10_139_12","7_2_3_10_139_12_10",NA,1,1,1
"7_2_3_10_139_12","7_2_3_10_139_12_11",NA,1,1,1
"7_2_3_10_139_12","7_2_3_10_139_12_12",1,1,NA,1
"7_2_3_10_139_13","7_2_3_10_139_13_1",NA,1,2,1
"7_2_3_10_139_13","7_2_3_10_139_13_2",2,1,2,NA
"7_2_3_10_139_13","7_2_3_10_139_13_3",NA,1,3,1
"7_2_3_10_139_13","7_2_3_10_139_13_4",NA,1,3,1
"7_2_3_10_139_13","7_2_3_10_139_13_5",NA,1,3,1
"7_2_3_10_139_13","7_2_3_10_139_13_6",NA,1,3,1
"7_2_3_10_139_13","7_2_3_10_139_13_7",NA,2,3,1
"7_2_3_10_139_13","7_2_3_10_139_13_8",NA,2,1,1
"7_2_3_10_139_13","7_2_3_10_139_13_9",NA,2,1,1
"7_2_3_10_139_13","7_2_3_10_139_13_10",NA,2,1,1
"7_2_3_10_139_13","7_2_3_10_139_13_11",NA,2,1,2
"7_2_3_10_139_13","7_2_3_10_139_13_12",NA,2,1,2
"7_2_3_10_139_13","7_2_3_10_139_13_13",1,2,NA,2
